movie_id,language
20642,普通话
20643,English
20644,English
20646,English
20647,English
20648,English
20648,Deutsch
20649,English
20650,English
20650,Español
20651,English
20652,English
20653,English
20654,English
20654,Deutsch
20655,suomi
20655,English
20657,English
20658,English
20658,Français
20659,हिन्दी
20660,English
20661,Français
20661,Español
20662,English
20662,Deutsch
20662,עִבְרִית
20663,English
20664,తెలుగు
20665,English
20666,हिन्दी
20666,தமிழ்
20667,English
20668,English
20669,English
20670,Español
20672,English
20673,English
20673,Français
20673,Deutsch
20673,Pусский
20674,English
20675,English
20676,Srpski
20677,Srpski
20678,Český
20678,English
20678,Magyar
20678,Polski
20679,English
20680,日本語
20681,日本語
20683,English
20684,Srpski
20685,Deutsch
20685,हिन्दी
20686,English
20686,Deutsch
20687,English
20688,English
20689,Deutsch
20690,English
20691,English
20692,English
20692,Français
20693,日本語
20694,Italiano
20695,English
20696,English
20697,English
20698,English
20699,Français
20699,Italiano
20699,Polski
20700,Dansk
20701,English
20702,English
20703,Magyar
20703,Español
20703,English
20704,English
20704,Français
20705,English
20706,English
20707,English
20708,English
20709,Français
20710,English
20712,English
20716,English
20717,English
20719,English
20721,English
20722,English
20723,Pусский
20723,English
20724,日本語
20725,English
20726,English
20728,English
20729,English
20732,English
20733,English
20734,Deutsch
20735,suomi
20737,日本語
20738,Português
20739,广州话 / 廣州話
20739,English
20740,English
20741,English
20741,Français
20742,English
20742,Français
20743,English
20743,普通话
20744,Dansk
20744,Italiano
20744,English
20746,English
20747,English
20748,English
20750,日本語
20751,English
20752,Deutsch
20752,日本語
20752,English
20753,English
20753,Deutsch
20754,English
20755,English
20756,English
20757,English
20758,Español
20759,Français
20760,English
20760,Deutsch
20761,Deutsch
20761,日本語
20762,English
20764,日本語
20765,Dansk
20765,English
20765,Español
20766,English
20767,Deutsch
20767,
20767,Türkçe
20768,한국어/조선말
20769,English
20770,English
20771,English
20772,English
20773,English
20774,English
20775,English
20776,日本語
20777,English
20779,English
20780,English
20780,Deutsch
20781,English
20782,English
20783,English
20784,English
20785,English
20786,English
20786,Español
20787,English
20788,广州话 / 廣州話
20788,日本語
20788,普通话
20789,English
20790,English
20791,English
20793,English
20794,English
20795,English
20796,English
20798,English
20799,български език
20800,English
20801,English
20802,English
20803,English
20804,English
20805,English
20806,English
20807,English
20807,Français
20807,Español
20808,English
20809,Deutsch
20810,English
20811,English
20812,English
20813,English
20813,한국어/조선말
20813,普通话
20814,English
20815,English
20816,English
20817,English
20818,English
20819,English
20820,English
20821,Italiano
20822,Deutsch
20823,English
20824,English
20824,Español
20826,English
20826,Deutsch
20827,English
20829,普通话
20830,Nederlands
20831,普通话
20832,Deutsch
20833,العربية
20833,English
20834,English
20835,English
20836,普通话
20836,广州话 / 廣州話
20837,普通话
20838,普通话
20839,日本語
20840,日本語
20841,普通话
20841,广州话 / 廣州話
20842,English
20843,English
20844,English
20845,English
20846,Español
20847,English
20848,English
20850,English
20851,English
20852,English
20853,English
20854,Italiano
20855,English
20856,Español
20856,English
20856,Français
20857,Français
20858,English
20861,普通话
20863,English
20864,English
20865,English
20866,English
20867,English
20868,English
20869,English
20870,Español
20871,English
20871,Deutsch
20872,广州话 / 廣州話
20873,English
20874,English
20875,English
20876,English
20876,Français
20877,English
20878,English
20879,English
20880,English
20881,English
20881,Deutsch
20882,Français
20882,日本語
20882,Wolof
20883,Italiano
20884,English
20885,Bahasa indonesia
20886,Français
20887,English
20888,English
20890,English
20891,English
20892,日本語
20893,日本語
20894,English
20895,English
20896,English
20896,Français
20898,English
20899,日本語
20900,English
20901,English
20902,Türkçe
20903,Français
20903,Deutsch
20904,English
20906,English
20906,Deutsch
20907,Español
20908,English
20909,Český
20909,Français
20910,日本語
20911,English
20912,Nederlands
20913,English
20913,日本語
20914,
20914,English
20915,English
20916,Deutsch
20918,English
20919,English
20920,English
20920,Deutsch
20921,English
20922,English
20923,English
20923,Español
20924,English
20925,
20925,English
20925,ქართული
20925,Pусский
20926,English
20927,Polski
20928,Français
20928,Italiano
20929,English
20929,Deutsch
20930,English
20931,Pусский
20933,Español
20934,हिन्दी
20935,Français
20936,English
20936,ภาษาไทย
20937,English
20938,Català
20938,English
20938,Español
20939,English
20939,Pусский
20939,Español
20940,English
20941,English
20942,
20943,普通话
20944,Dansk
20944,Français
20945,English
20946,English
20947,English
20948,Français
20949,English
20950,English
20952,English
20953,English
20954,English
20956,English
20957,Nederlands
20957,English
20958,日本語
20959,日本語
20960,English
20961,English
20962,English
20963,English
20964,Deutsch
20965,English
20966,English
20967,Italiano
20968,English
20969,Deutsch
20969,Srpski
20970,English
20973,English
20974,English
20975,English
20976,English
20977,English
20978,English
20978,Español
20979,English
20980,suomi
20981,suomi
20982,English
20983,English
20984,Italiano
20985,English
20985,Español
20986,English
20987,English
20988,English
20990,English
20991,English
20992,English
20994,Français
20994,English
20995,English
20996,English
20997,English
20998,English
20998,日本語
21000,English
21001,English
21002,English
21003,Français
21003,English
21004,English
21005,English
21005,Norsk
21006,English
21007,English
21008,English
21009,English
21010,English
21011,English
21011,Español
21012,Français
21013,广州话 / 廣州話
21014,shqip
21014,Italiano
21014,Srpski
21015,English
21017,English
21018,Bahasa indonesia
21018,
21019,English
21021,English
21022,English
21022,Italiano
21023,English
21024,English
21025,Pусский
21025,עִבְרִית
21025,
21025,Kiswahili
21027,English
21028,English
21028,Español
21029,Français
21030,Español
21031,Português
21032,English
21033,English
21034,svenska
21035,Français
21037,English
21039,English
21042,English
21042,Español
21042,Latin
21043,English
21044,Deutsch
21044,English
21044,Français
21044,עִבְרִית
21044,Latin
21045,Español
21046,English
21047,English
21048,Italiano
21049,English
21050,English
21051,English
21052,English
21052,اردو
21053,English
21055,Deutsch
21055,English
21056,English
21056,Français
21057,English
21058,English
21059,English
21060,
21061,English
21063,English
21064,Nederlands
21064,English
21064,Deutsch
21064,svenska
21066,English
21067,English
21068,English
21069,Español
21070,English
21071,Português
21072,English
21073,English
21074,English
21075,English
21076,Deutsch
21077,Français
21078,Português
21079,বাংলা
21082,日本語
21083,English
21083,Français
21083,Español
21084,Español
21085,日本語
21086,English
21087,English
21088,English
21089,English
21090,English
21091,English
21092,English
21093,English
21094,English
21095,English
21096,Español
21096,English
